country_code,country_name,wb_income,wb_region,skill_group_id,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,net_per_10K_2019
pk,Pakistan,Lower middle income,South Asia,506,-167.59,-218.92,-132.46,-72.56,-69.04
pk,Pakistan,Lower middle income,South Asia,28976,-168.13,-169.27,-65.2,4.56,-68.49
pk,Pakistan,Lower middle income,South Asia,827,-255.57,-115.05,-64.3,5.24,-67.03
pk,Pakistan,Lower middle income,South Asia,1240,-188.77,-96.87,-70.98,-51.57,-65.36
pk,Pakistan,Lower middle income,South Asia,1830,-328.67,-315.4,-153.69,-160.73,-65.14
pk,Pakistan,Lower middle income,South Asia,133,-193.77,-133.88,-57.84,-32.22,-63.34
pk,Pakistan,Lower middle income,South Asia,256,-156.02,-128.51,-42.03,-29.66,-52.08
pk,Pakistan,Lower middle income,South Asia,17168,-288.66,-132.89,-45.55,-51.48,-51.52
pk,Pakistan,Lower middle income,South Asia,554,-73.64,-81.34,-58.18,-40.39,-48.66
pk,Pakistan,Lower middle income,South Asia,613,-199.57,-115.85,-28.45,11.17,-44.28
pk,Pakistan,Lower middle income,South Asia,1802,-137.92,-189.83,32.81,32.78,-43.1
pk,Pakistan,Lower middle income,South Asia,1655,-81.56,-118.74,-92.41,-125.54,-39.07
pk,Pakistan,Lower middle income,South Asia,17320,-99.64,-44.49,-24.11,-52.45,3.06
pk,Pakistan,Lower middle income,South Asia,42956,-171.13,-108.42,-27.28,14.69,10.16
pk,Pakistan,Lower middle income,South Asia,8798,-224.25,-125.44,-4.57,5.18,18.3
pa,Panama,High income,Latin America & Caribbean ,506,625.28,159.87,-104.13,-176.71,-219.31
pa,Panama,High income,Latin America & Caribbean ,586,871.89,301.34,0,-115.49,-199.25
pa,Panama,High income,Latin America & Caribbean ,2437,761.35,232.29,-258.53,-206.83,-191.48
pa,Panama,High income,Latin America & Caribbean ,895,90.98,18.28,0,-97.29,-136.91
pa,Panama,High income,Latin America & Caribbean ,28976,235.6,57.1,56.99,-215.13,-132.62
pa,Panama,High income,Latin America & Caribbean ,1802,135.73,113.16,-113.66,-239.51,-131.08
pa,Panama,High income,Latin America & Caribbean ,332,-78.38,0,-136.49,-350,-120.06
pa,Panama,High income,Latin America & Caribbean ,27096,389.38,0,278.22,-235.13,-109.58
pa,Panama,High income,Latin America & Caribbean ,5457,242.76,367.37,-24.08,-152.25,-97.25
pa,Panama,High income,Latin America & Caribbean ,554,420.2,-39.44,204.39,-84.17,-91.44
pa,Panama,High income,Latin America & Caribbean ,1838,782.05,426.07,258.31,18.37,-86.97
pa,Panama,High income,Latin America & Caribbean ,599,328.41,52.23,-119.58,-78.89,-85.87
pa,Panama,High income,Latin America & Caribbean ,193,701.46,166.85,9.12,-119.08,-77.64
pa,Panama,High income,Latin America & Caribbean ,4647,886.43,296.5,14.18,-151.77,-77.21
pa,Panama,High income,Latin America & Caribbean ,1225,387.35,102.59,5.44,-47.91,-71.03
pa,Panama,High income,Latin America & Caribbean ,2591,201.01,-109.32,-63.24,-112.62,-67.81
pa,Panama,High income,Latin America & Caribbean ,59,590.67,237.9,-78.76,-133.54,-66.72
pa,Panama,High income,Latin America & Caribbean ,774,237.45,229.33,31.39,-85.73,-64.59
pa,Panama,High income,Latin America & Caribbean ,9985,410.72,182.25,0,-157.18,-56.02
pa,Panama,High income,Latin America & Caribbean ,44,390.13,182.83,13.06,-95.56,-55.21
pa,Panama,High income,Latin America & Caribbean ,1240,214.45,194.51,-97.24,179.16,-53.58
pa,Panama,High income,Latin America & Caribbean ,50304,487.73,-14.87,78.35,-202.88,-53.13
pa,Panama,High income,Latin America & Caribbean ,3252,64.65,95.49,-203.25,-141.52,-47.99
pa,Panama,High income,Latin America & Caribbean ,5587,419.98,402.52,85.22,-186.73,-46.78
pa,Panama,High income,Latin America & Caribbean ,2548,647.81,0,19.12,-279.68,-46.29
pa,Panama,High income,Latin America & Caribbean ,314,427.87,213.85,8.47,-78.05,-45.98
pa,Panama,High income,Latin America & Caribbean ,344,281.55,105.96,34.35,-73.73,-45.73
pa,Panama,High income,Latin America & Caribbean ,11305,885.26,935.88,501.32,-40.85,-45.57
pa,Panama,High income,Latin America & Caribbean ,634,593.56,316.85,-16.66,-153.45,-36.89
pa,Panama,High income,Latin America & Caribbean ,49,376.37,210.52,-20.08,-81.52,-35.96
pa,Panama,High income,Latin America & Caribbean ,421,701.57,322.85,-40.24,-128.41,-33.85
pa,Panama,High income,Latin America & Caribbean ,236,351.58,180.54,33.51,-41.29,-33.8
pa,Panama,High income,Latin America & Caribbean ,12628,1041.12,676.14,420.92,-121.13,-33.57
pa,Panama,High income,Latin America & Caribbean ,921,530.54,261.24,13.71,-54.84,-32.93
pa,Panama,High income,Latin America & Caribbean ,207,525.83,198.26,3.99,-115.68,-31.4
pa,Panama,High income,Latin America & Caribbean ,43756,254.76,167.4,-45.49,-117.62,-30.74
pa,Panama,High income,Latin America & Caribbean ,256,392.31,167.75,-11.3,-108.3,-25.75
pa,Panama,High income,Latin America & Caribbean ,2060,591.69,178.04,-38.22,-91.92,-24.81
pa,Panama,High income,Latin America & Caribbean ,785,477.92,217.52,52.95,-105.04,-24.47
pa,Panama,High income,Latin America & Caribbean ,613,261.65,166.33,12.62,-128.45,-24.05
pa,Panama,High income,Latin America & Caribbean ,666,427.1,170.74,-30.95,-87.54,-23.98
pa,Panama,High income,Latin America & Caribbean ,1379,343.09,320.61,-32.9,-71.01,-23.72
pa,Panama,High income,Latin America & Caribbean ,50321,988.43,231.15,-30.35,-124.51,-23.59
pa,Panama,High income,Latin America & Caribbean ,482,463.02,149.3,-4.04,-57.45,-22.52
pa,Panama,High income,Latin America & Caribbean ,123,152.13,-61.3,-123.84,-68.27,-22.4
pa,Panama,High income,Latin America & Caribbean ,45513,418.89,136.92,-11.49,-51,-21.16
pa,Panama,High income,Latin America & Caribbean ,2247,476.66,232.25,4.27,-82.38,-19.09
pa,Panama,High income,Latin America & Caribbean ,2776,-132.98,135.36,-83.36,-262.49,-19.01
pa,Panama,High income,Latin America & Caribbean ,2269,444.89,246.52,18.74,-83.08,-17.43
pa,Panama,High income,Latin America & Caribbean ,69,491.58,165.71,-44.37,-114.39,-13.16
pa,Panama,High income,Latin America & Caribbean ,2597,476.84,204.62,17.33,-56.8,-10.84
pa,Panama,High income,Latin America & Caribbean ,764,616.23,293.69,-8.35,-76.39,-8.94
pa,Panama,High income,Latin America & Caribbean ,2608,519.72,328.24,162.91,-157.32,-8.93
pa,Panama,High income,Latin America & Caribbean ,340,496.43,230.58,-79.69,-106.17,-8.06
pa,Panama,High income,Latin America & Caribbean ,25120,635.39,225.72,5.7,-68.91,-7.09
pa,Panama,High income,Latin America & Caribbean ,2549,405.41,183.81,0,-173.15,-6.91
pa,Panama,High income,Latin America & Caribbean ,2279,744.02,315.46,14.12,3.72,-4.98
pa,Panama,High income,Latin America & Caribbean ,1735,582.95,266.88,-27.83,-82.73,-3.71
pa,Panama,High income,Latin America & Caribbean ,1836,494.44,228.22,-28.62,-115.51,-3.16
pa,Panama,High income,Latin America & Caribbean ,68,307.29,154.72,5.49,-64.9,-1.07
pa,Panama,High income,Latin America & Caribbean ,4142,637.87,277.41,-16.48,-236.08,0
pa,Panama,High income,Latin America & Caribbean ,86,392.92,27.86,53.63,-109.25,3.55
pa,Panama,High income,Latin America & Caribbean ,26209,494.86,253.15,32.42,-31.92,6.98
pa,Panama,High income,Latin America & Caribbean ,3399,573.01,275.31,29.47,-88.81,7.32
pa,Panama,High income,Latin America & Caribbean ,12666,178.34,167.14,25.9,30.5,7.42
pa,Panama,High income,Latin America & Caribbean ,20023,285.01,147.44,-12.16,-130.15,7.49
pa,Panama,High income,Latin America & Caribbean ,154,430.59,218.36,8.64,-74.44,12.63
pa,Panama,High income,Latin America & Caribbean ,133,279.92,39.04,16.76,-135.54,13.07
pa,Panama,High income,Latin America & Caribbean ,1017,486.45,182.85,62.34,-139.47,15.31
pa,Panama,High income,Latin America & Caribbean ,43733,202.09,-20.31,-142.19,-129.99,15.79
pa,Panama,High income,Latin America & Caribbean ,311,492.61,389.51,-27.88,21.96,15.87
pa,Panama,High income,Latin America & Caribbean ,2265,354.44,211.46,7.63,-99.86,19.15
pa,Panama,High income,Latin America & Caribbean ,1432,430.7,242.29,22.98,-26.43,21.15
pa,Panama,High income,Latin America & Caribbean ,1612,300.43,129.8,-4.07,-100.35,22.53
pa,Panama,High income,Latin America & Caribbean ,1989,756.27,362.52,122.34,-111.19,24.16
pa,Panama,High income,Latin America & Caribbean ,1774,187.97,337.64,132.73,-110,24.65
pa,Panama,High income,Latin America & Caribbean ,559,530.3,261.71,38.06,-43.39,24.98
pa,Panama,High income,Latin America & Caribbean ,2130,892.15,348.24,-49.22,-66.63,27.19
pa,Panama,High income,Latin America & Caribbean ,50061,717.54,372.4,53.2,-14.02,28.26
pa,Panama,High income,Latin America & Caribbean ,50370,377.14,209.71,0,-119.74,28.3
pa,Panama,High income,Latin America & Caribbean ,172,285.96,121.15,28.65,-22.77,29.14
pa,Panama,High income,Latin America & Caribbean ,2186,406.14,233.71,133.09,-93.58,29.67
pa,Panama,High income,Latin America & Caribbean ,17320,233.58,63.96,43.85,-87.45,30.09
pa,Panama,High income,Latin America & Caribbean ,976,377.64,205.36,35.81,-82.24,31.63
pa,Panama,High income,Latin America & Caribbean ,987,302.77,113.65,-21.75,-37.44,33.1
pa,Panama,High income,Latin America & Caribbean ,8798,256.89,30.16,-27.43,-52.64,34.42
pa,Panama,High income,Latin America & Caribbean ,3086,658.89,346.71,0,161.82,35.19
pa,Panama,High income,Latin America & Caribbean ,1530,325.36,313.93,-9.91,23.03,40.83
pa,Panama,High income,Latin America & Caribbean ,441,407.93,209.11,-2.49,-77.08,42.19
pa,Panama,High income,Latin America & Caribbean ,1606,247.19,101.37,76.07,-71.29,42.94
pa,Panama,High income,Latin America & Caribbean ,149,671.37,91.07,-10.07,-85.01,43.11
pa,Panama,High income,Latin America & Caribbean ,20157,392.29,161.18,-100.53,254.18,47.94
pa,Panama,High income,Latin America & Caribbean ,158,622.35,189.92,85.89,-221.52,52.63
pa,Panama,High income,Latin America & Caribbean ,618,224.65,72.56,-8.23,-69.8,52.74
pa,Panama,High income,Latin America & Caribbean ,10369,877.08,299.68,128.16,124.2,53.33
pa,Panama,High income,Latin America & Caribbean ,3104,218.37,201.12,0,-145.04,57.23
pa,Panama,High income,Latin America & Caribbean ,176,454.04,305.43,96.5,53.43,63.07
pa,Panama,High income,Latin America & Caribbean ,4271,243.1,367.65,95.55,-78.2,63.93
pa,Panama,High income,Latin America & Caribbean ,5785,162.81,170.57,-8.2,-249.03,64.55
pa,Panama,High income,Latin America & Caribbean ,781,846.74,46.61,-41.29,-164.88,67.79
pa,Panama,High income,Latin America & Caribbean ,337,505.16,222.98,64.94,35.61,68.41
pa,Panama,High income,Latin America & Caribbean ,75,242.63,182,-56.59,11.09,71.96
pa,Panama,High income,Latin America & Caribbean ,42956,193.3,57.34,-62.63,0,72.01
pa,Panama,High income,Latin America & Caribbean ,3668,740.25,452.98,216.31,-104.49,74.85
pa,Panama,High income,Latin America & Caribbean ,135,241.24,250.75,82.66,7.57,78.89
pa,Panama,High income,Latin America & Caribbean ,342,415.85,187.05,37.06,-146.78,80.1
pa,Panama,High income,Latin America & Caribbean ,7462,46.93,166.47,11.84,-40.64,81.82
pa,Panama,High income,Latin America & Caribbean ,2263,567.34,316.67,82.87,-34.08,86.2
pa,Panama,High income,Latin America & Caribbean ,1790,1176.11,1046.28,353.74,0,100.6
pa,Panama,High income,Latin America & Caribbean ,4131,784.65,292.14,232.49,-114,100.86
pa,Panama,High income,Latin America & Caribbean ,1208,490.72,249.22,-68.06,-212.29,117.91
pa,Panama,High income,Latin America & Caribbean ,561,449.38,154.5,169.85,-68.35,144.78
pa,Panama,High income,Latin America & Caribbean ,979,640.53,0,-71.22,-176.08,145.74
pa,Panama,High income,Latin America & Caribbean ,2917,431.34,271.49,24.02,-116.33,149
pa,Panama,High income,Latin America & Caribbean ,7218,616.82,298.28,66.1,241.35,191.78
pa,Panama,High income,Latin America & Caribbean ,354,142.52,591.99,13.03,-124.95,195.14
pa,Panama,High income,Latin America & Caribbean ,20344,1110.85,462.62,271.43,39.16,207.73
pa,Panama,High income,Latin America & Caribbean ,3098,412.31,-38.97,56.61,50.2,229.87
pa,Panama,High income,Latin America & Caribbean ,210,747.16,343.96,240.28,-38.59,231.67
pa,Panama,High income,Latin America & Caribbean ,635,712.87,583.83,530.68,-36.95,247.4
pa,Panama,High income,Latin America & Caribbean ,3139,524.93,801.46,273.21,327.05,274.97
pa,Panama,High income,Latin America & Caribbean ,6718,823.71,323.8,-56.19,182.61,363.74
pa,Panama,High income,Latin America & Caribbean ,1235,-42.48,468.75,391.52,677.47,619.58
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,314,107.62,-34.5,30.56,-43.16,-87.67
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,2265,134.36,-36.53,-96.28,-19.9,-45.74
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,43756,157.13,0,24.35,-7.6,-34.63
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,50370,59.46,-37.99,-21.29,15.75,-32.58
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,3399,122.93,-176.82,-83.3,-147.77,-31.6
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,69,204.69,-27.23,-48.34,-64.9,-28.51
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,666,35.84,70.92,-46.88,-86.34,-26.33
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,68,16.92,-10.01,-59.04,8.21,-19.96
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,342,109.27,-152.72,-79.34,-21.07,-9.53
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,20023,70.74,-66.6,-46.99,-7.12,-2.74
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,45513,436.75,-53.69,-49.11,-19.56,0
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,44,55.52,-122.32,-41.47,-33.59,0
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,5587,-22.22,-88.75,46.53,10.98,0
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,2917,36.76,-135.49,-81.45,-87.92,2.33
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,12666,101.25,63.21,11.26,-32.29,6.83
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,1774,97.8,45.19,-56.52,-45.01,7.18
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,2597,278.69,16.74,-25.94,2.15,8.98
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,49,37.27,-59.68,-47.64,8.42,10.46
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,2269,93.71,-26.42,-33.75,-13.86,14.67
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,482,90.65,50.97,96.95,-67.7,16.67
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,25120,172.4,-41.47,-74.3,33.06,17.33
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,1235,61.28,-22.11,-14.26,-90.72,18.45
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,976,171.4,-73.29,-144.48,-97.6,21.2
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,1989,216.36,-52.49,-61.89,82.57,21.69
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,236,68.31,12.93,-4.82,2.36,22.81
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,5785,128.09,-162.22,-5.13,-19.7,23.17
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,1379,-43.47,0,-102.08,-65.32,25.47
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,441,75.02,-186.14,-187.27,-97.13,26
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,86,188.79,5.87,0,9.95,26.8
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,154,366.47,161.34,113.29,23.53,27.95
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,133,0,-97.52,-115.72,-79.85,28.89
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,311,227.03,-39.04,-82.15,29.34,36.5
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,1432,239.45,-17.7,-81.84,14.82,38.44
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,135,211.74,332.01,154.95,58.59,38.5
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,2186,-50.61,-130.57,-101.64,-82.63,39.61
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,921,116.13,43.06,71.37,65.68,39.99
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,12628,-139.51,-119.07,-90.76,-148.84,41.03
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,256,-10.48,-85.53,-38.82,-87.96,42.23
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,207,518.2,81.95,34.33,9.76,42.38
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,11305,-176.56,-138.87,-172.26,-184.11,47.98
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,50061,115.44,107.08,57.69,9.48,48.19
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,1838,24.55,-180.88,-129.2,-178.76,49.12
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,26209,288.49,141.98,86.7,35.45,50.41
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,559,96.07,495.15,270.62,71.17,52.34
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,2060,135.53,-93.08,-85.68,-9.17,52.68
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,785,83.36,23.44,-21.12,-69.57,54.64
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,613,39.31,-140.61,-92,-31.76,54.9
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,176,412.7,234.16,113.93,28.82,55.8
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,7462,87.39,58.64,-43.53,-41.46,57.35
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,344,20.24,-85.8,0,12.59,58.26
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,28976,170.7,0,46.25,-28.16,63.22
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,9985,-91.85,-191.85,-78.97,-103.16,75.4
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,210,86.92,-91.07,-37.68,-34.61,77.43
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,354,31.94,-66.53,-109.88,35.7,78.34
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,1225,38.78,-124.77,-175.9,-104.3,107.5
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,2247,211.98,86.81,53.48,15.3,109.84
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,634,85.81,-16.33,-42.81,38.47,114.47
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,4271,65.1,-66.31,32.98,-73.59,139.97
pg,Papua New Guinea,Lower middle income,East Asia & Pacific,3104,170.33,-159.63,-134.02,39.26,183.67
py,Paraguay,Upper middle income,Latin America & Caribbean ,12666,75.25,18.06,-8.04,37.56,-72.64
py,Paraguay,Upper middle income,Latin America & Caribbean ,1774,80.44,0,128.78,36.98,-65.05
py,Paraguay,Upper middle income,Latin America & Caribbean ,45513,435.36,38.9,-77.7,59.45,-34.84
py,Paraguay,Upper middle income,Latin America & Caribbean ,1432,-35.55,19.77,80.01,31.12,-22.72
py,Paraguay,Upper middle income,Latin America & Caribbean ,7462,56.4,-180.84,-53,-57.41,-14.9
py,Paraguay,Upper middle income,Latin America & Caribbean ,135,96.61,64.22,17.85,3.83,-14.62
py,Paraguay,Upper middle income,Latin America & Caribbean ,1836,193.84,0,-42.34,116.32,-11.59
py,Paraguay,Upper middle income,Latin America & Caribbean ,482,134.13,67.13,33.76,-47.87,-9.95
py,Paraguay,Upper middle income,Latin America & Caribbean ,559,46.47,77.37,16.02,16.61,-7.64
py,Paraguay,Upper middle income,Latin America & Caribbean ,441,35.38,48.14,37.04,49.43,0
py,Paraguay,Upper middle income,Latin America & Caribbean ,666,57.61,4.2,31.9,55.54,1.47
py,Paraguay,Upper middle income,Latin America & Caribbean ,2597,94.62,28.77,19.74,44.21,6.68
py,Paraguay,Upper middle income,Latin America & Caribbean ,1735,278.52,79.01,11.02,0,9.46
py,Paraguay,Upper middle income,Latin America & Caribbean ,69,181.64,14.96,21.21,91.06,9.54
